-1.000000000000000000e+00,-1.000000000000000000e+00
1.000000000000000000e+00,-1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
-1.000000000000000000e+00,1.000000000000000000e+00
-9.000000000002773559e-01,-1.000000000000000000e+00
-8.000000000005548229e-01,-1.000000000000000000e+00
-7.000000000008321788e-01,-1.000000000000000000e+00
-6.000000000011096457e-01,-1.000000000000000000e+00
-5.000000000013870016e-01,-1.000000000000000000e+00
-4.000000000016644131e-01,-1.000000000000000000e+00
-3.000000000019418245e-01,-1.000000000000000000e+00
-2.000000000022192082e-01,-1.000000000000000000e+00
-1.000000000024963975e-01,-1.000000000000000000e+00
-2.752242878045763064e-12,-1.000000000000000000e+00
9.999999999750341928e-02,-1.000000000000000000e+00
1.999999999977807863e-01,-1.000000000000000000e+00
2.999999999980583199e-01,-1.000000000000000000e+00
3.999999999983355203e-01,-1.000000000000000000e+00
4.999999999986128874e-01,-1.000000000000000000e+00
5.999999999988903099e-01,-1.000000000000000000e+00
6.999999999991679545e-01,-1.000000000000000000e+00
7.999999999994453770e-01,-1.000000000000000000e+00
8.999999999997225775e-01,-1.000000000000000000e+00
1.000000000000000000e+00,-9.000000000002773559e-01
1.000000000000000000e+00,-8.000000000005548229e-01
1.000000000000000000e+00,-7.000000000008321788e-01
1.000000000000000000e+00,-6.000000000011096457e-01
1.000000000000000000e+00,-5.000000000013870016e-01
1.000000000000000000e+00,-4.000000000016644131e-01
1.000000000000000000e+00,-3.000000000019418245e-01
1.000000000000000000e+00,-2.000000000022192082e-01
1.000000000000000000e+00,-1.000000000024963975e-01
1.000000000000000000e+00,-2.752242878045763064e-12
1.000000000000000000e+00,9.999999999750341928e-02
1.000000000000000000e+00,1.999999999977807863e-01
1.000000000000000000e+00,2.999999999980583199e-01
1.000000000000000000e+00,3.999999999983355203e-01
1.000000000000000000e+00,4.999999999986128874e-01
1.000000000000000000e+00,5.999999999988903099e-01
1.000000000000000000e+00,6.999999999991679545e-01
1.000000000000000000e+00,7.999999999994453770e-01
1.000000000000000000e+00,8.999999999997225775e-01
9.000000000002773559e-01,1.000000000000000000e+00
8.000000000005548229e-01,1.000000000000000000e+00
7.000000000008321788e-01,1.000000000000000000e+00
6.000000000011096457e-01,1.000000000000000000e+00
5.000000000013870016e-01,1.000000000000000000e+00
4.000000000016644131e-01,1.000000000000000000e+00
3.000000000019418245e-01,1.000000000000000000e+00
2.000000000022192082e-01,1.000000000000000000e+00
1.000000000024963975e-01,1.000000000000000000e+00
2.752242878045763064e-12,1.000000000000000000e+00
-9.999999999750341928e-02,1.000000000000000000e+00
-1.999999999977807863e-01,1.000000000000000000e+00
-2.999999999980583199e-01,1.000000000000000000e+00
-3.999999999983355203e-01,1.000000000000000000e+00
-4.999999999986128874e-01,1.000000000000000000e+00
-5.999999999988903099e-01,1.000000000000000000e+00
-6.999999999991679545e-01,1.000000000000000000e+00
-7.999999999994453770e-01,1.000000000000000000e+00
-8.999999999997225775e-01,1.000000000000000000e+00
-1.000000000000000000e+00,9.000000000002773559e-01
-1.000000000000000000e+00,8.000000000005548229e-01
-1.000000000000000000e+00,7.000000000008321788e-01
-1.000000000000000000e+00,6.000000000011096457e-01
-1.000000000000000000e+00,5.000000000013870016e-01
-1.000000000000000000e+00,4.000000000016644131e-01
-1.000000000000000000e+00,3.000000000019418245e-01
-1.000000000000000000e+00,2.000000000022192082e-01
-1.000000000000000000e+00,1.000000000024963975e-01
-1.000000000000000000e+00,2.752242878045763064e-12
-1.000000000000000000e+00,-9.999999999750341928e-02
-1.000000000000000000e+00,-1.999999999977807863e-01
-1.000000000000000000e+00,-2.999999999980583199e-01
-1.000000000000000000e+00,-3.999999999983355203e-01
-1.000000000000000000e+00,-4.999999999986128874e-01
-1.000000000000000000e+00,-5.999999999988903099e-01
-1.000000000000000000e+00,-6.999999999991679545e-01
-1.000000000000000000e+00,-7.999999999994453770e-01
-1.000000000000000000e+00,-8.999999999997225775e-01
-9.320151606159339241e-01,-4.690052833630151130e-02
4.999999999737558820e-02,-9.133974596215561625e-01
8.990668716002928607e-01,4.562344180708244323e-02
-4.999999999737558820e-02,9.133974596215561625e-01
-3.500000000017701729e-01,-9.133974596220049147e-01
9.133974596217964148e-01,-3.500000000018030910e-01
3.500000000018030910e-01,9.133974596217964148e-01
-9.122585746215055025e-01,3.489697940848554003e-01
3.499999999981969201e-01,-9.133974596213161323e-01
9.154892991285308312e-01,3.499999999981031062e-01
-3.499999999981969201e-01,9.133974596213161323e-01
-9.256437519927113167e-01,-3.485468793743348725e-01
-6.540043573289213708e-01,9.161797248085822298e-01
6.499999999983230303e-01,-9.133974596214644581e-01
9.162356488997078774e-01,6.439305729724537075e-01
-9.133974596213374486e-01,-6.499999999989839461e-01
-6.535462801605863570e-01,-9.048786621563783550e-01
9.111456979282224200e-01,-6.509201999021996254e-01
6.500000000009709122e-01,9.133974596217964148e-01
-9.111456979282217539e-01,6.509201999022018459e-01
-1.500000000023417879e-01,-9.133974596217924180e-01
9.208572113679368565e-01,-1.521900813837157029e-01
1.456005480487387038e-01,9.107100004072177235e-01
-9.102633430222395461e-01,1.549140476764817864e-01
9.151836000054709430e-01,8.501628634636316795e-01
8.461324865400576822e-01,-9.156303695583025704e-01
-9.156303695583029034e-01,-8.461324865400574602e-01
-8.461324865400572381e-01,9.156303695583029034e-01
1.499999999975153986e-01,-9.133974596215421737e-01
9.999999999731196132e-02,-8.267949192432449967e-01
1.999999999975566878e-01,-8.267949192431089944e-01
1.499999999972425058e-01,-7.401923788649245051e-01
4.999999999728149680e-02,-7.401923788650872638e-01
9.999999999708575338e-02,-6.535898384867622202e-01
-2.741174185786713986e-12,-6.535898384869376354e-01
4.999999999704501930e-02,-5.669872981086013786e-01
-5.000000000271539319e-02,-5.669872981087622499e-01
-2.969730942640561824e-12,-4.803847577304322103e-01
9.999999999679157203e-02,-4.803847577302804983e-01
4.999999999677517265e-02,-3.937822173521127178e-01
-5.000000000298909092e-02,-3.937822173522598779e-01
-3.242050146864035907e-12,-3.071796769739439936e-01
-1.000000000030038944e-01,-3.071796769740910982e-01
-5.000000000325147825e-02,-2.205771365957741870e-01
4.999999999651062038e-02,-2.205771365956447072e-01
-3.505085111044082118e-12,-1.339745962174641036e-01
-1.000000000032635061e-01,-1.339745962176082938e-01
-5.000000000351049328e-02,-4.737205583929460923e-02
4.999999999624776814e-02,-4.737205583915941182e-02
-3.763343803253604847e-12,3.923048453901661209e-02
9.999999999600259204e-02,3.923048453916252315e-02
-1.000000000035122932e-01,3.923048453888129672e-02
4.999999999598858658e-02,1.258330249173409132e-01
1.499999999957669083e-01,1.258330249174952897e-01
1.999999999957950136e-01,3.923048453929957324e-02
2.499999999955576091e-01,1.258330249176569937e-01
9.999999999574155085e-02,2.124355652956783913e-01
2.999999999955956786e-01,3.923048453945095909e-02
3.499999999953665175e-01,1.258330249178201965e-01
3.999999999954035879e-01,3.923048453960040205e-02
4.499999999952085106e-01,1.258330249179588911e-01
3.999999999951476259e-01,2.124355652962034990e-01
